product_id,aisle_id,department_id
30713,47,11
30714,112,3
30715,3,19
30716,36,16
30717,89,13
30718,94,7
30719,129,1
30720,83,4
30721,59,15
30722,37,1
30723,95,15
30724,98,7
30725,107,19
30726,94,7
30727,57,14
30728,25,11
30729,66,6
30730,45,19
30731,17,13
30732,88,13
30733,41,8
30734,74,17
30735,92,18
30736,27,5
30737,120,16
30738,107,19
30739,10,17
30740,45,19
30741,98,7
30742,14,20
30743,55,11
30744,41,8
30745,120,16
30746,45,19
30747,20,11
30748,13,20
30749,98,7
30750,3,19
30751,17,13
30752,7,12
30753,131,9
30754,38,1
30755,15,12
30756,24,4
30757,111,17
30758,30,6
30759,85,17
30760,11,11
30761,45,19
30762,66,6
30763,1,20
30764,93,3
30765,37,1
30766,47,11
30767,81,15
30768,98,7
30769,116,1
30770,45,19
30771,46,19
30772,41,8
30773,66,6
30774,26,7
30775,11,11
30776,31,7
30777,67,20
30778,74,17
30779,73,11
30780,75,17
30781,97,13
30782,127,11
30783,55,11
30784,107,19
30785,47,11
30786,26,7
30787,129,1
30788,112,3
30789,37,1
30790,45,19
30791,72,13
30792,107,19
30793,100,21
30794,19,13
30795,13,20
30796,88,13
30797,88,13
30798,22,11
30799,112,3
30800,108,16
30801,20,11
30802,20,11
30803,41,8
30804,100,21
30805,107,19
30806,129,1
30807,108,16
30808,56,18
30809,88,13
30810,40,8
30811,31,7
30812,9,9
30813,69,15
30814,38,1
30815,40,8
30816,94,7
30817,88,13
30818,63,9
30819,121,14
30820,91,16
30821,112,3
30822,64,7
30823,112,3
30824,38,1
30825,29,13
30826,73,11
30827,32,4
30828,38,1
30829,35,12
30830,98,7
30831,120,16
30832,45,19
30833,28,5
30834,94,7
30835,22,11
30836,130,14
30837,107,19
30838,98,7
30839,129,1
30840,69,15
30841,11,11
30842,118,11
30843,1,20
30844,72,13
30845,106,12
30846,10,17
30847,47,11
30848,38,1
30849,24,4
30850,26,7
30851,4,9
30852,6,2
30853,69,15
30854,69,15
30855,88,13
30856,43,3
30857,94,7
30858,40,8
30859,117,19
30860,26,7
30861,94,7
30862,27,5
30863,120,16
30864,4,9
30865,131,9
30866,114,17
30867,3,19
30868,98,7
30869,94,7
30870,104,13
30871,21,16
30872,123,4
30873,69,15
30874,126,11
30875,38,1
30876,77,7
30877,9,9
30878,72,13
30879,121,14
30880,45,19
30881,95,15
30882,101,17
30883,47,11
30884,121,14
30885,120,16
30886,58,1
30887,110,13
30888,30,6
30889,95,15
30890,47,11
30891,70,11
30892,132,11
30893,66,6
30894,105,13
30895,95,15
30896,94,7
30897,47,11
30898,50,19
30899,45,19
30900,5,13
30901,61,19
30902,98,7
30903,23,19
30904,112,3
30905,91,16
30906,9,9
30907,11,11
30908,23,19
30909,43,3
30910,61,19
30911,50,19
30912,26,7
30913,94,7
30914,45,19
30915,75,17
30916,66,6
30917,104,13
30918,35,12
30919,97,13
30920,42,1
30921,86,16
30922,27,5
30923,77,7
30924,37,1
30925,105,13
30926,119,1
30927,129,1
30928,17,13
30929,101,17
30930,27,5
30931,6,2
30932,100,21
30933,98,7
30934,45,19
30935,47,11
30936,107,19
30937,107,19
30938,67,20
30939,4,9
30940,38,1
30941,92,18
30942,31,7
30943,10,17
30944,131,9
30945,92,18
30946,117,19
30947,126,11
30948,47,11
30949,120,16
30950,110,13
30951,122,12
30952,47,11
30953,81,15
30954,37,1
30955,69,15
30956,31,7
30957,51,13
30958,107,19
30959,89,13
30960,106,12
30961,31,7
30962,120,16
30963,104,13
30964,107,19
30965,81,15
30966,29,13
30967,121,14
30968,83,4
30969,100,21
30970,47,11
30971,87,17
30972,22,11
30973,4,9
30974,81,15
30975,115,7
30976,107,19
30977,67,20
30978,117,19
30979,75,17
30980,100,21
30981,61,19
30982,67,20
30983,120,16
30984,59,15
30985,78,19
30986,41,8
30987,129,1
30988,80,11
30989,95,15
30990,71,16
30991,52,1
30992,38,1
30993,37,1
30994,37,1
30995,53,16
30996,21,16
30997,21,16
30998,37,1
30999,3,19
31000,89,13
31001,95,15
31002,55,11
31003,100,21
31004,3,19
31005,90,7
31006,83,4
31007,107,19
31008,90,7
31009,67,20
31010,101,17
31011,22,11
31012,105,13
31013,27,5
31014,87,17
31015,130,14
31016,75,17
31017,85,17
31018,41,8
31019,69,15
31020,29,13
31021,5,13
31022,107,19
31023,45,19
31024,69,15
31025,109,11
31026,120,16
31027,65,11
31028,2,16
31029,117,19
31030,108,16
31031,105,13
31032,31,7
31033,111,17
31034,19,13
31035,12,9
31036,27,5
31037,120,16
31038,118,11
31039,21,16
31040,107,19
31041,121,14
31042,120,16
31043,126,11
31044,3,19
31045,20,11
31046,8,3
31047,26,7
31048,45,19
31049,15,12
31050,17,13
31051,55,11
31052,100,21
31053,100,21
31054,69,15
31055,123,4
31056,79,1
31057,69,15
31058,100,21
31059,20,11
31060,111,17
31061,103,19
31062,106,12
31063,87,17
31064,91,16
31065,118,11
31066,85,17
31067,24,4
31068,40,8
31069,41,8
31070,92,18
31071,97,13
31072,63,9
31073,83,4
31074,126,11
31075,17,13
31076,31,7
31077,12,9
31078,107,19
31079,110,13
31080,98,7
31081,27,5
31082,70,11
31083,59,15
31084,127,11
31085,78,19
31086,128,3
31087,81,15
31088,10,17
31089,9,9
31090,22,11
31091,98,7
31092,69,15
31093,14,20
31094,123,4
31095,66,6
31096,57,14
31097,92,18
31098,12,9
31099,22,11
31100,120,16
31101,45,19
31102,64,7
31103,120,16
31104,38,1
31105,50,19
31106,69,15
31107,82,18
31108,104,13
31109,114,17
31110,6,2
31111,80,11
31112,123,4
31113,6,2
31114,25,11
31115,29,13
31116,45,19
31117,4,9
31118,10,17
31119,9,9
31120,117,19
31121,11,11
31122,66,6
31123,110,13
31124,64,7
31125,112,3
31126,45,19
31127,112,3
31128,127,11
31129,78,19
31130,104,13
31131,105,13
31132,126,11
31133,59,15
31134,117,19
31135,99,15
31136,46,19
31137,114,17
31138,22,11
31139,57,14
31140,115,7
31141,112,3
31142,124,5
31143,98,7
31144,53,16
31145,124,5
31146,6,2
31147,118,11
31148,129,1
31149,11,11
31150,127,11
31151,108,16
31152,121,14
31153,31,7
31154,124,5
31155,14,20
31156,26,7
31157,131,9
31158,81,15
31159,120,16
31160,106,12
31161,78,19
31162,88,13
31163,88,13
31164,107,19
31165,123,4
31166,36,16
31167,106,12
31168,88,13
31169,77,7
31170,45,19
31171,10,17
31172,130,14
31173,63,9
31174,59,15
31175,45,19
31176,99,15
31177,75,17
31178,9,9
31179,41,8
31180,40,8
31181,67,20
31182,27,5
31183,45,19
31184,98,7
31185,63,9
31186,22,11
31187,21,16
31188,14,20
31189,92,18
31190,107,19
31191,100,21
31192,74,17
31193,49,12
31194,131,9
31195,37,1
31196,86,16
31197,6,2
31198,121,14
31199,114,17
31200,85,17
31201,72,13
31202,3,19
31203,8,3
31204,61,19
31205,26,7
31206,90,7
31207,15,12
31208,84,16
31209,100,21
31210,108,16
31211,117,19
31212,57,14
31213,70,11
31214,72,13
31215,120,16
31216,78,19
31217,17,13
31218,129,1
31219,83,4
31220,80,11
31221,119,1
31222,98,7
31223,75,17
31224,69,15
31225,43,3
31226,130,14
31227,22,11
31228,123,4
31229,87,17
31230,47,11
31231,64,7
31232,70,11
31233,123,4
31234,47,11
31235,4,9
31236,107,19
31237,61,19
31238,107,19
31239,49,12
31240,98,7
31241,25,11
31242,67,20
31243,25,11
31244,98,7
31245,45,19
31246,42,1
31247,23,19
31248,83,4
31249,131,9
31250,100,21
31251,112,3
31252,59,15
31253,109,11
31254,76,6
31255,28,5
31256,75,17
31257,8,3
31258,3,19
31259,30,6
31260,5,13
31261,30,6
31262,83,4
31263,34,1
31264,127,11
31265,41,8
31266,80,11
31267,19,13
31268,85,17
31269,50,19
31270,72,13
31271,130,14
31272,80,11
31273,74,17
31274,83,4
31275,17,13
31276,114,17
31277,121,14
31278,23,19
31279,42,1
31280,94,7
31281,99,15
31282,92,18
31283,22,11
31284,71,16
31285,98,7
31286,55,11
31287,104,13
31288,120,16
31289,50,19
31290,110,13
31291,98,7
31292,112,3
31293,13,20
31294,47,11
31295,66,6
31296,7,12
31297,8,3
31298,25,11
31299,31,7
31300,22,11
31301,22,11
31302,63,9
31303,12,9
31304,3,19
31305,96,20
31306,96,20
31307,66,6
31308,20,11
31309,47,11
31310,48,14
31311,45,19
31312,115,7
31313,47,11
31314,87,17
31315,1,20
31316,80,11
31317,99,15
31318,5,13
31319,41,8
31320,88,13
31321,59,15
31322,105,13
31323,21,16
31324,62,5
31325,5,13
31326,89,13
31327,38,1
31328,78,19
31329,38,1
31330,128,3
31331,9,9
31332,36,16
31333,100,21
31334,3,19
31335,20,11
31336,98,7
31337,67,20
31338,88,13
31339,100,21
31340,72,13
31341,110,13
31342,14,20
31343,21,16
31344,25,11
31345,110,13
31346,66,6
31347,30,6
31348,127,11
31349,114,17
31350,45,19
31351,107,19
31352,47,11
31353,100,21
31354,66,6
31355,21,16
31356,56,18
31357,40,8
31358,31,7
31359,96,20
31360,74,17
31361,16,4
31362,105,13
31363,120,16
31364,25,11
31365,131,9
31366,90,7
31367,78,19
31368,54,17
31369,110,13
31370,100,21
31371,93,3
31372,17,13
31373,3,19
31374,37,1
31375,118,11
31376,25,11
31377,10,17
31378,128,3
31379,110,13
31380,70,11
31381,17,13
31382,115,7
31383,121,14
31384,59,15
31385,100,21
31386,120,16
31387,117,19
31388,49,12
31389,57,14
31390,56,18
31391,19,13
31392,78,19
31393,26,7
31394,107,19
31395,112,3
31396,53,16
31397,118,11
31398,81,15
31399,31,7
31400,94,7
31401,107,19
31402,114,17
31403,121,14
31404,120,16
31405,37,1
31406,51,13
31407,47,11
31408,98,7
31409,78,19
31410,54,17
31411,37,1
31412,79,1
31413,47,11
31414,121,14
31415,20,11
31416,65,11
31417,106,12
31418,115,7
31419,94,7
31420,123,4
31421,6,2
31422,31,7
31423,69,15
31424,19,13
31425,84,16
31426,41,8
31427,4,9
31428,110,13
31429,120,16
31430,100,21
31431,85,17
31432,95,15
31433,121,14
31434,30,6
31435,89,13
31436,22,11
31437,69,15
31438,41,8
31439,84,16
31440,96,20
31441,61,19
31442,47,11
31443,101,17
31444,45,19
31445,120,16
31446,78,19
31447,117,19
31448,41,8
31449,114,17
31450,94,7
31451,13,20
31452,98,7
31453,92,18
31454,37,1
31455,26,7
31456,17,13
31457,125,19
31458,29,13
31459,112,3
31460,100,21
31461,38,1
31462,73,11
31463,45,19
31464,17,13
31465,27,5
31466,38,1
31467,9,9
31468,110,13
31469,92,18
31470,77,7
31471,17,13
31472,57,14
31473,38,1
31474,117,19
31475,17,13
31476,10,17
31477,3,19
31478,21,16
31479,23,19
31480,87,17
31481,94,7
31482,45,19
31483,105,13
31484,87,17
31485,94,7
31486,17,13
31487,23,19
31488,100,21
31489,104,13
31490,77,7
31491,64,7
31492,123,4
31493,20,11
31494,6,2
31495,79,1
31496,101,17
31497,117,19
31498,25,11
31499,21,16
31500,60,17
31501,40,8
31502,43,3
31503,61,19
31504,92,18
31505,38,1
31506,19,13
31507,78,19
31508,22,11
31509,52,1
31510,26,7
31511,61,19
31512,8,3
31513,120,16
31514,78,19
31515,34,1
31516,69,15
31517,9,9
31518,84,16
31519,48,14
31520,72,13
31521,59,15
31522,13,20
31523,30,6
31524,109,11
31525,128,3
31526,129,1
31527,45,19
31528,21,16
31529,11,11
31530,114,17
31531,98,7
31532,20,11
31533,38,1
31534,129,1
31535,21,16
31536,61,19
31537,5,13
31538,94,7
31539,72,13
31540,70,11
31541,98,7
31542,56,18
31543,54,17
31544,22,11
31545,59,15
31546,106,12
31547,38,1
31548,110,13
31549,21,16
31550,105,13
31551,23,19
31552,72,13
31553,83,4
31554,45,19
31555,69,15
31556,121,14
31557,24,4
31558,101,17
31559,104,13
31560,133,11
31561,117,19
31562,83,4
31563,38,1
31564,78,19
31565,45,19
31566,11,11
31567,63,9
31568,45,19
31569,72,13
31570,120,16
31571,4,9
31572,120,16
31573,4,9
31574,3,19
31575,88,13
31576,66,6
31577,78,19
31578,77,7
31579,61,19
31580,106,12
31581,112,3
31582,107,19
31583,11,11
31584,22,11
31585,12,9
31586,100,21
31587,72,13
31588,98,7
31589,81,15
31590,104,13
31591,22,11
31592,37,1
31593,92,18
31594,115,7
31595,34,1
31596,4,9
31597,21,16
31598,89,13
31599,95,15
31600,1,20
31601,20,11
31602,130,14
31603,107,19
31604,106,12
31605,107,19
31606,72,13
31607,127,11
31608,45,19
31609,38,1
31610,38,1
31611,128,3
31612,38,1
31613,21,16
31614,79,1
31615,78,19
31616,98,7
31617,91,16
31618,21,16
31619,45,19
31620,132,11
31621,127,11
31622,8,3
31623,120,16
31624,131,9
31625,115,7
31626,124,5
31627,101,17
31628,47,11
31629,66,6
31630,107,19
31631,47,11
31632,78,19
31633,70,11
31634,130,14
31635,120,16
31636,131,9
31637,131,9
31638,20,11
31639,127,11
31640,121,14
31641,67,20
31642,116,1
31643,6,2
31644,41,8
31645,13,20
31646,27,5
31647,85,17
31648,123,4
31649,70,11
31650,88,13
31651,117,19
31652,117,19
31653,69,15
31654,54,17
31655,106,12
31656,80,11
31657,92,18
31658,11,11
31659,65,11
31660,9,9
31661,78,19
31662,19,13
31663,57,14
31664,47,11
31665,109,11
31666,44,11
31667,3,19
31668,47,11
31669,105,13
31670,130,14
31671,26,7
31672,45,19
31673,27,5
31674,125,19
31675,131,9
31676,41,8
31677,106,12
31678,112,3
31679,28,5
31680,54,17
31681,19,13
31682,112,3
31683,31,7
31684,93,3
31685,114,17
31686,111,17
31687,112,3
31688,109,11
31689,22,11
31690,98,7
31691,58,1
31692,52,1
31693,107,19
31694,112,3
31695,54,17
31696,118,11
31697,107,19
31698,91,16
31699,53,16
31700,45,19
31701,129,1
31702,89,13
31703,25,11
31704,69,15
31705,4,9
31706,71,16
31707,72,13
31708,107,19
31709,20,11
31710,52,1
31711,109,11
31712,34,1
31713,115,7
31714,21,16
31715,120,16
31716,27,5
31717,16,4
31718,120,16
31719,61,19
31720,84,16
31721,51,13
31722,37,1
31723,11,11
31724,107,19
31725,99,15
31726,44,11
31727,81,15
31728,98,7
31729,37,1
31730,3,19
31731,73,11
31732,95,15
31733,94,7
31734,46,19
31735,45,19
31736,17,13
31737,117,19
31738,106,12
31739,91,16
31740,129,1
31741,67,20
31742,11,11
31743,120,16
31744,102,18
31745,62,5
31746,3,19
31747,41,8
31748,115,7
31749,69,15
31750,61,19
31751,116,1
31752,23,19
31753,130,14
31754,59,15
31755,98,7
31756,27,5
31757,45,19
31758,45,19
31759,121,14
31760,121,14
31761,79,1
31762,106,12
31763,105,13
31764,115,7
31765,26,7
31766,129,1
31767,19,13
31768,62,5
31769,9,9
31770,14,20
31771,52,1
31772,58,1
31773,97,13
31774,100,21
31775,100,21
31776,37,1
31777,6,2
31778,107,19
31779,26,7
31780,127,11
31781,101,17
31782,105,13
31783,120,16
31784,21,16
31785,37,1
31786,25,11
31787,65,11
31788,92,18
31789,128,3
31790,25,11
31791,114,17
31792,3,19
31793,104,13
31794,129,1
31795,88,13
31796,34,1
31797,47,11
31798,17,13
31799,59,15
31800,38,1
31801,111,17
31802,107,19
31803,6,2
31804,97,13
31805,32,4
31806,47,11
31807,44,11
31808,77,7
31809,117,19
31810,90,7
31811,13,20
31812,31,7
31813,1,20
31814,70,11
31815,51,13
31816,100,21
31817,38,1
31818,112,3
31819,104,13
31820,17,13
31821,83,4
31822,9,9
31823,110,13
31824,78,19
31825,80,11
31826,66,6
31827,17,13
31828,70,11
31829,45,19
31830,33,6
31831,94,7
31832,50,19
31833,24,4
31834,26,7
31835,123,4
31836,46,19
31837,17,13
31838,51,13
31839,114,17
31840,5,13
31841,133,11
31842,65,11
31843,117,19
31844,76,6
31845,25,11
31846,53,16
31847,61,19
31848,107,19
31849,92,18
31850,38,1
31851,94,7
31852,26,7
31853,77,7
31854,98,7
31855,123,4
31856,88,13
31857,71,16
31858,3,19
31859,19,13
31860,85,17
31861,77,7
31862,37,1
31863,114,17
31864,75,17
31865,12,9
31866,45,19
31867,74,17
31868,123,4
31869,116,1
31870,129,1
31871,106,12
31872,107,19
31873,126,11
31874,41,8
31875,105,13
31876,80,11
31877,66,6
31878,123,4
31879,25,11
31880,88,13
31881,89,13
31882,105,13
31883,38,1
31884,120,16
31885,48,14
31886,45,19
31887,120,16
31888,45,19
31889,69,15
31890,3,19
31891,120,16
31892,103,19
31893,37,1
31894,3,19
31895,33,6
31896,40,8
31897,9,9
31898,100,21
31899,45,19
31900,38,1
31901,25,11
31902,47,11
31903,97,13
31904,127,11
31905,92,18
31906,70,11
31907,64,7
31908,122,12
31909,96,20
31910,130,14
31911,10,17
31912,19,13
31913,104,13
31914,117,19
31915,24,4
31916,72,13
31917,127,11
31918,115,7
31919,107,19
31920,73,11
31921,11,11
31922,11,11
31923,66,6
31924,47,11
31925,47,11
31926,47,11
31927,9,9
31928,71,16
31929,89,13
31930,104,13
31931,77,7
31932,130,14
31933,91,16
31934,111,17
31935,22,11
31936,61,19
31937,94,7
31938,72,13
31939,94,7
31940,94,7
31941,47,11
31942,88,13
31943,73,11
31944,128,3
31945,98,7
31946,27,5
31947,21,16
31948,131,9
31949,31,7
31950,83,4
31951,45,19
31952,107,19
31953,78,19
31954,123,4
31955,92,18
31956,107,19
31957,5,13
31958,123,4
31959,2,16
31960,52,1
31961,30,6
31962,100,21
31963,91,16
31964,115,7
31965,52,1
31966,4,9
31967,72,13
31968,78,19
31969,20,11
31970,4,9
31971,89,13
31972,103,19
31973,45,19
31974,107,19
31975,79,1
31976,2,16
31977,105,13
31978,50,19
31979,20,11
31980,100,21
31981,84,16
31982,117,19
31983,105,13
31984,17,13
31985,83,4
31986,70,11
31987,112,3
31988,48,14
31989,114,17
31990,102,18
31991,111,17
31992,54,17
31993,33,6
31994,51,13
31995,36,16
31996,37,1
31997,65,11
31998,117,19
31999,34,1
32000,34,1
32001,114,17
32002,20,11
32003,114,17
32004,9,9
32005,41,8
32006,128,3
32007,74,17
32008,94,7
32009,118,11
32010,117,19
32011,61,19
32012,104,13
32013,55,11
32014,47,11
32015,94,7
32016,12,9
32017,21,16
32018,92,18
32019,38,1
32020,89,13
32021,94,7
32022,73,11
32023,131,9
32024,104,13
32025,79,1
32026,75,17
32027,55,11
32028,94,7
32029,59,15
32030,21,16
32031,123,4
32032,129,1
32033,91,16
32034,2,16
32035,4,9
32036,104,13
32037,26,7
32038,131,9
32039,109,11
32040,25,11
32041,37,1
32042,25,11
32043,84,16
32044,115,7
32045,21,16
32046,109,11
32047,98,7
32048,6,2
32049,47,11
32050,36,16
32051,105,13
32052,78,19
32053,110,13
32054,31,7
32055,104,13
32056,126,11
32057,123,4
32058,110,13
32059,86,16
32060,40,8
32061,86,16
32062,44,11
32063,28,5
32064,30,6
32065,87,17
32066,98,7
32067,125,19
32068,23,19
32069,63,9
32070,94,7
32071,121,14
32072,45,19
32073,6,2
32074,127,11
32075,133,11
32076,109,11
32077,73,11
32078,3,19
32079,21,16
32080,92,18
32081,105,13
32082,100,21
32083,59,15
32084,47,11
32085,111,17
32086,81,15
32087,119,1
32088,100,21
32089,100,21
32090,46,19
32091,3,19
32092,45,19
32093,81,15
32094,62,5
32095,91,16
32096,78,19
32097,69,15
32098,83,4
32099,38,1
32100,123,4
32101,61,19
32102,78,19
32103,129,1
32104,75,17
32105,106,12
32106,92,18
32107,117,19
32108,84,16
32109,26,7
32110,7,12
32111,118,11
32112,3,19
32113,87,17
32114,64,7
32115,6,2
32116,3,19
32117,45,19
32118,132,11
32119,10,17
32120,40,8
32121,20,11
32122,26,7
32123,17,13
32124,21,16
32125,31,7
32126,120,16
32127,61,19
32128,76,6
32129,63,9
32130,3,19
32131,106,12
32132,100,21
32133,21,16
32134,120,16
32135,72,13
32136,74,17
32137,31,7
32138,26,7
32139,67,20
32140,57,14
32141,77,7
32142,3,19
32143,47,11
32144,3,19
32145,5,13
32146,50,19
32147,61,19
32148,65,11
32149,85,17
32150,6,2
32151,128,3
32152,78,19
32153,21,16
32154,89,13
32155,61,19
32156,98,7
32157,69,15
32158,5,13
32159,19,13
32160,59,15
32161,3,19
32162,92,18
32163,51,13
32164,26,7
32165,90,7
32166,118,11
32167,57,14
32168,40,8
32169,6,2
32170,1,20
32171,87,17
32172,79,1
32173,127,11
32174,5,13
32175,77,7
32176,105,13
32177,24,4
32178,104,13
32179,38,1
32180,11,11
32181,52,1
32182,109,11
32183,107,19
32184,19,13
32185,47,11
32186,66,6
32187,38,1
32188,78,19
32189,16,4
32190,4,9
32191,4,9
32192,17,13
32193,30,6
32194,22,11
32195,111,17
32196,25,11
32197,83,4
32198,26,7
32199,9,9
32200,37,1
32201,120,16
32202,126,11
32203,38,1
32204,112,3
32205,20,11
32206,108,16
32207,65,11
32208,109,11
32209,69,15
32210,100,21
32211,112,3
32212,91,16
32213,100,21
32214,1,20
32215,89,13
32216,78,19
32217,71,16
32218,66,6
32219,20,11
32220,133,11
32221,114,17
32222,52,1
32223,92,18
32224,74,17
32225,78,19
32226,45,19
32227,26,7
32228,56,18
32229,17,13
32230,120,16
32231,31,7
32232,68,10
32233,33,6
32234,47,11
32235,77,7
32236,100,21
32237,131,9
32238,19,13
32239,93,3
32240,42,1
32241,94,7
32242,26,7
32243,47,11
32244,93,3
32245,5,13
32246,8,3
32247,11,11
32248,65,11
32249,23,19
32250,61,19
32251,45,19
32252,8,3
32253,63,9
32254,120,16
32255,129,1
32256,76,6
32257,66,6
32258,118,11
32259,24,4
32260,107,19
32261,111,17
32262,98,7
32263,120,16
32264,99,15
32265,60,17
32266,37,1
32267,31,7
32268,11,11
32269,20,11
32270,123,4
32271,99,15
32272,120,16
32273,79,1
32274,104,13
32275,96,20
32276,131,9
32277,37,1
32278,58,1
32279,130,14
32280,70,11
32281,61,19
32282,29,13
32283,6,2
32284,130,14
32285,93,3
32286,9,9
32287,52,1
32288,98,7
32289,112,3
32290,51,13
32291,96,20
32292,109,11
32293,50,19
32294,25,11
32295,104,13
32296,25,11
32297,91,16
32298,3,19
32299,72,13
32300,75,17
32301,69,15
32302,26,7
32303,24,4
32304,69,15
32305,47,11
32306,2,16
32307,112,3
32308,6,2
32309,3,19
32310,38,1
32311,92,18
32312,20,11
32313,26,7
32314,47,11
32315,93,3
32316,120,16
32317,63,9
32318,25,11
32319,11,11
32320,35,12
32321,107,19
32322,22,11
32323,132,11
32324,89,13
32325,37,1
32326,121,14
32327,60,17
32328,106,12
32329,27,5
32330,131,9
32331,120,16
32332,107,19
32333,3,19
32334,126,11
32335,56,18
32336,37,1
32337,92,18
32338,88,13
32339,112,3
32340,22,11
32341,37,1
32342,132,11
32343,96,20
32344,22,11
32345,95,15
32346,70,11
32347,36,16
32348,89,13
32349,95,15
32350,3,19
32351,127,11
32352,50,19
32353,120,16
32354,81,15
32355,93,3
32356,99,15
32357,98,7
32358,65,11
32359,87,17
32360,4,9
32361,127,11
32362,19,13
32363,78,19
32364,89,13
32365,7,12
32366,23,19
32367,26,7
32368,4,9
32369,96,20
32370,129,1
32371,63,9
32372,104,13
32373,130,14
32374,45,19
32375,77,7
32376,39,12
32377,20,11
32378,21,16
32379,63,9
32380,77,7
32381,96,20
32382,89,13
32383,5,13
32384,100,21
32385,75,17
32386,19,13
32387,9,9
32388,133,11
32389,61,19
32390,21,16
32391,41,8
32392,9,9
32393,98,7
32394,52,1
32395,81,15
32396,59,15
32397,31,7
32398,78,19
32399,4,9
32400,31,7
32401,55,11
32402,78,19
32403,84,16
32404,36,16
32405,19,13
32406,72,13
32407,54,17
32408,45,19
32409,61,19
32410,66,6
32411,134,5
32412,30,6
32413,63,9
32414,47,11
32415,129,1
32416,88,13
32417,69,15
32418,96,20
32419,120,16
32420,84,16
32421,21,16
32422,61,19
32423,57,14
32424,64,7
32425,26,7
32426,76,6
32427,11,11
32428,129,1
32429,24,4
32430,47,11
32431,25,11
32432,45,19
32433,116,1
32434,127,11
32435,9,9
32436,57,14
32437,89,13
32438,21,16
32439,120,16
32440,71,16
32441,21,16
32442,14,20
32443,52,1
32444,112,3
32445,28,5
32446,83,4
32447,129,1
32448,112,3
32449,94,7
32450,28,5
32451,40,8
32452,73,11
32453,114,17
32454,22,11
32455,78,19
32456,109,11
32457,77,7
32458,80,11
32459,79,1
32460,112,3
32461,59,15
32462,8,3
32463,25,11
32464,40,8
32465,123,4
32466,123,4
32467,83,4
32468,19,13
32469,8,3
32470,95,15
32471,3,19
32472,41,8
32473,101,17
32474,69,15
32475,37,1
32476,5,13
32477,61,19
32478,84,16
32479,127,11
32480,26,7
32481,77,7
32482,47,11
32483,104,13
32484,97,13
32485,61,19
32486,21,16
32487,124,5
32488,20,11
32489,4,9
32490,80,11
32491,94,7
32492,37,1
32493,70,11
32494,119,1
32495,63,9
32496,37,1
32497,108,16
32498,38,1
32499,72,13
32500,92,18
32501,21,16
32502,27,5
32503,72,13
32504,3,19
32505,43,3
32506,79,1
32507,13,20
32508,21,16
32509,101,17
32510,104,13
32511,26,7
32512,108,16
32513,117,19
32514,7,12
32515,120,16
32516,25,11
32517,123,4
32518,40,8
32519,61,19
32520,52,1
32521,107,19
32522,55,11
32523,45,19
32524,77,7
32525,2,16
32526,131,9
32527,80,11
32528,13,20
32529,104,13
32530,75,17
32531,34,1
32532,98,7
32533,7,12
32534,3,19
32535,121,14
32536,22,11
32537,16,4
32538,95,15
32539,3,19
32540,69,15
32541,5,13
32542,61,19
32543,89,13
32544,121,14
32545,43,3
32546,54,17
32547,34,1
32548,123,4
32549,40,8
32550,31,7
32551,124,5
32552,101,17
32553,98,7
32554,100,21
32555,17,13
32556,61,19
32557,114,17
32558,40,8
32559,101,17
32560,61,19
32561,26,7
32562,37,1
32563,90,7
32564,95,15
32565,62,5
32566,84,16
32567,95,15
32568,11,11
32569,78,19
32570,107,19
32571,94,7
32572,107,19
32573,107,19
32574,41,8
32575,114,17
32576,17,13
32577,110,13
32578,31,7
32579,121,14
32580,45,19
32581,69,15
32582,38,1
32583,118,11
32584,96,20
32585,93,3
32586,126,11
32587,81,15
32588,104,13
32589,56,18
32590,127,11
32591,41,8
32592,54,17
32593,120,16
32594,104,13
32595,22,11
32596,111,17
32597,120,16
32598,22,11
32599,11,11
32600,94,7
32601,109,11
32602,117,19
32603,112,3
32604,13,20
32605,83,4
32606,36,16
32607,54,17
32608,1,20
32609,54,17
32610,129,1
32611,88,13
32612,107,19
32613,32,4
32614,127,11
32615,37,1
32616,12,9
32617,92,18
32618,107,19
32619,92,18
32620,48,14
32621,21,16
32622,108,16
32623,77,7
32624,83,4
32625,74,17
32626,45,19
32627,121,14
32628,43,3
32629,22,11
32630,100,21
32631,100,21
32632,84,16
32633,86,16
32634,22,11
32635,40,8
32636,67,20
32637,5,13
32638,72,13
32639,19,13
32640,25,11
32641,61,19
32642,96,20
32643,78,19
32644,100,21
32645,64,7
32646,88,13
32647,92,18
32648,57,14
32649,77,7
32650,54,17
32651,80,11
32652,123,4
32653,3,19
32654,2,16
32655,86,16
32656,104,13
32657,131,9
32658,98,7
32659,132,11
32660,4,9
32661,10,17
32662,127,11
32663,83,4
32664,21,16
32665,112,3
32666,17,13
32667,8,3
32668,22,11
32669,98,7
32670,31,7
32671,114,17
32672,112,3
32673,107,19
32674,94,7
32675,19,13
32676,95,15
32677,24,4
32678,47,11
32679,120,16
32680,51,13
32681,117,19
32682,27,5
32683,130,14
32684,86,16
32685,40,8
32686,89,13
32687,17,13
32688,69,15
32689,123,4
32690,54,17
32691,37,1
32692,100,21
32693,132,11
32694,127,11
32695,3,19
32696,107,19
32697,120,16
32698,25,11
32699,120,16
32700,53,16
32701,50,19
32702,27,5
32703,120,16
32704,47,11
32705,130,14
32706,65,11
32707,74,17
32708,33,6
32709,101,17
32710,83,4
